t,shore,Hs,Tp,Dir,Eng
17/07/2005,,1.00140075,8.7217,344.01875,4.285613968
18/07/2005,,0.621309375,6.23956625,340.740375,1.180229033
19/07/2005,,0.641688375,5.38921125,309.33375,1.087350681
20/07/2005,,0.75069525,3.4698475,239.793875,0.958150661
21/07/2005,,0.630132625,3.418445,209.805125,0.665102543
22/07/2005,,0.30788375,5.013075,181.9472625,0.2328487
23/07/2005,,0.531719375,3.2830375,280.576625,0.454817215
24/07/2005,,0.44344175,3.27845,298.558,0.315891401
25/07/2005,,0.531972,3.93663875,326.6325,0.545882524
26/07/2005,,0.79433,4.5823225,337.6305,1.416718815
27/07/2005,,0.9396695,4.93600375,176.8440458,2.135609393
28/07/2005,,1.1113735,6.74842,91.78442375,4.084305865
29/07/2005,,0.7238565,7.04749,16.2468375,1.809403831
30/07/2005,,0.599857875,8.61486625,24.3134225,1.518942552
31/07/2005,,0.853411,4.95958375,337.9965,1.76993689
1/08/2005,,0.7225545,4.92077625,334.593625,1.258841113
2/08/2005,,0.56077575,5.05938625,160.888875,0.779600961
3/08/2005,373.4911378,0.287602375,7.62723125,88.2739125,0.309134823
4/08/2005,,0.20800725,7.16890625,80.866575,0.151986819
5/08/2005,,0.198513625,7.3410875,59.14315,0.141754587
6/08/2005,,0.883998,3.96211375,48.179775,1.517139741
7/08/2005,,1.514710875,8.0806975,15.6342075,9.08457085
8/08/2005,,0.945179625,8.3796575,178.4651375,3.668183478
9/08/2005,,1.037199125,4.04584625,286.728875,2.132699849
10/08/2005,,0.7860065,6.2172475,298.806625,1.882116541
11/08/2005,,0.8154135,6.7542225,346.446375,2.200529718
12/08/2005,,0.940196625,7.577935,342.631125,3.282345791
13/08/2005,,0.671063875,6.171695,299.54168,1.361846805
14/08/2005,,0.692999125,3.54099,230.377375,0.83327078
15/08/2005,,0.49578975,7.93656125,61.049725,0.955924384
16/08/2005,,0.4292695,7.1055525,181.0326438,0.641584699
17/08/2005,,0.560592625,4.99918,308.7123325,0.769820752
18/08/2005,,0.932173125,6.7654575,26.1915625,2.880622881
19/08/2005,378.2865492,0.983252125,7.577935,33.5277375,3.589853645
20/08/2005,,0.731144125,7.385205,48.4703,1.934481694
21/08/2005,,1.094035125,10.58839125,51.85005,6.209956983
22/08/2005,,1.225685,11.624775,53.722425,8.557331932
23/08/2005,,2.04244,8.13727375,23.334325,16.63311619
24/08/2005,,1.16099475,7.114995,29.6523125,4.699278576
25/08/2005,,1.000067,11.59315,83.0055875,5.681404732
26/08/2005,,0.78256875,9.385155,138.132175,2.816323457
27/08/2005,,0.65585925,8.85852125,78.5994875,1.867147414
28/08/2005,,0.403066875,7.9962575,61.6779375,0.636556662
29/08/2005,,0.288712875,6.00537625,57.8270125,0.245283653
30/08/2005,,0.303493875,5.21466,51.804975,0.235354192
31/08/2005,,0.278439,5.8230275,51.2504625,0.221210151
1/09/2005,,0.3027365,7.73637375,46.9270375,0.347426622
2/09/2005,,0.304111,7.86703,53.6607,0.356509531
3/09/2005,,0.302579625,5.89437875,48.785825,0.264431677
4/09/2005,,0.403413,4.53728875,28.288275,0.361819756
5/09/2005,,0.849844375,5.21466,24.007975,1.845444063
6/09/2005,,0.889712,6.26227375,25.5781125,2.42899726
7/09/2005,,0.829152,9.81340625,46.7478375,3.305857759
8/09/2005,,0.904285125,9.66923,55.7376125,3.87434905
9/09/2005,,1.34893125,8.1110775,53.2387875,7.231930815
10/09/2005,,1.37905875,9.55078875,56.5128625,8.90022233
11/09/2005,,0.90107825,8.744915,51.943375,3.479178304
12/09/2005,,0.7178245,8.40119875,47.6278125,2.121162269
13/09/2005,,0.533351625,8.18753125,56.0968625,1.141238189
14/09/2005,,1.045722625,6.51801,256.253775,3.492561894
15/09/2005,,0.947406125,4.24114,308.106125,1.8653102
16/09/2005,,1.32556875,5.92746625,315.105375,5.103518391
17/09/2005,,1.95137075,7.3346825,342.54875,13.68538378
18/09/2005,,3.47425375,10.950045,325.735,64.76420725
19/09/2005,,1.7722425,8.40418625,281.121,12.93415445
20/09/2005,343.0320779,0.56702325,4.36334,265.15675,0.68741162
21/09/2005,,0.475069,2.964645,269.96025,0.327855264
22/09/2005,,0.724639625,4.0628225,292.185625,1.045365315
23/09/2005,,0.676629,4.31944,245.777375,0.96900215
24/09/2005,,0.505564875,3.087595,255.717875,0.386696459
25/09/2005,,0.474058875,3.2068575,293.280125,0.353134627
26/09/2005,,0.357336625,3.54977375,345.924375,0.222101666
27/09/2005,,1.061440125,4.92702875,337.666625,2.720020508
28/09/2005,,0.791584875,5.2990625,225.96149,1.62700953
29/09/2005,,0.637318375,7.02547625,40.753375,1.398249685
30/09/2005,,0.818318625,5.2279375,98.745425,1.715423435
1/10/2005,,0.973182,5.70277875,267.8032763,2.646492929
2/10/2005,,1.24449625,6.94966875,216.5987636,5.27408797
3/10/2005,,1.1175875,5.5983175,264.089875,3.426231286
4/10/2005,,1.327111625,5.26496375,299.1845,4.543665717
5/10/2005,,1.56685,4.88877375,275.594375,5.880995711
6/10/2005,353.9484951,1.3259825,6.84585125,305.796,5.897923337
7/10/2005,,1.7607225,7.60804,322.57275,11.55714855
8/10/2005,,1.8146925,5.82887625,283.521125,9.405610798
9/10/2005,,1.018457125,5.464595,329.732125,2.777407232
10/10/2005,,1.13925825,7.3946475,339.66975,4.702815281
11/10/2005,,0.733219875,7.26502125,264.3395625,1.913821487
12/10/2005,,0.5323055,4.197335,24.695,0.58276253
13/10/2005,,0.6037925,4.7036525,14.4106875,0.840246549
14/10/2005,,0.4873145,5.63974,34.4136625,0.656256822
15/10/2005,,0.422280875,6.922265,50.6980125,0.604849222
16/10/2005,,0.42381625,7.89843625,60.2388875,0.695172216
17/10/2005,,0.616115375,10.02611625,62.27555,1.864888664
18/10/2005,,0.8672355,11.156425,58.0166375,4.111452004
19/10/2005,,1.20958125,6.574575,34.6818,4.713395211
20/10/2005,,1.4404875,8.30483375,52.1447875,8.44395696
21/10/2005,,1.68768125,9.25571875,169.0465,12.9177561
22/10/2005,,0.672186,9.4323475,83.150575,2.088309183
23/10/2005,,0.38509525,8.85174875,34.7200475,0.643222877
24/10/2005,,0.438362875,6.80835375,20.5537125,0.641070402
25/10/2005,,0.467204,6.69085125,27.8101125,0.715633331
26/10/2005,,0.52571425,5.8410425,46.5287375,0.791017232
27/10/2005,,0.4986155,7.557315,48.06445,0.920651265
28/10/2005,,0.5614815,7.86703,49.2683875,1.215284025
29/10/2005,,0.596021625,8.5080325,52.2045125,1.480980208
30/10/2005,,0.652272375,8.61486625,44.896975,1.795984526
31/10/2005,,0.573055,8.294365,48.2161875,1.334663659
1/11/2005,,0.8807445,5.55453375,195.11475,2.111268993
2/11/2005,,0.4707935,7.8065125,137.8126125,0.8478403
3/11/2005,,0.87485975,3.73333625,250.875125,1.400135476
4/11/2005,,0.890553375,3.87378125,245.552125,1.505397119
5/11/2005,,0.880578125,3.94657875,257.293625,1.499521298
6/11/2005,,0.222929125,8.9805775,238.5656363,0.21869254
7/11/2005,,0.566970625,5.90403375,45.5536625,0.929963768
8/11/2005,,0.49025475,5.56133625,50.188825,0.654966149
9/11/2005,,0.37997775,5.15086875,41.1567125,0.364412191
10/11/2005,,0.4519275,6.40073,29.197325,0.640564883
11/11/2005,,1.042920375,8.36513875,31.0568625,4.458323039
12/11/2005,,1.22115,9.4323475,21.560315,6.892136974
13/11/2005,,1.01427025,8.7217,298.631105,4.396474905
14/11/2005,,0.82163375,7.496745,187.32775,2.479849698
15/11/2005,375.8312537,0.396253625,8.294365,103.2605713,0.638154329
16/11/2005,,0.576580375,4.69966125,339.5985,0.765565489
17/11/2005,,0.621749125,4.45493375,266.3386823,0.843854743
18/11/2005,,0.44256025,10.3933325,22.1934125,0.997460506
19/11/2005,,0.596141875,7.86703,15.3922875,1.369954505
20/11/2005,,0.75313875,7.28884,10.07384,2.025836928
21/11/2005,,1.099976125,5.78705375,176.4140675,3.430995227
22/11/2005,,0.816662125,9.31390625,119.3531125,3.04377658
23/11/2005,,0.7190775,6.3682275,259.7184875,1.613489151
24/11/2005,,0.558497875,4.52048375,221.610075,0.690914079
25/11/2005,,1.449278375,5.21985375,73.330325,5.372272571
26/11/2005,,1.369535,4.53103625,133.5901625,4.164279663
27/11/2005,,1.031117625,4.30026625,173.628125,2.240308602
28/11/2005,,1.12542375,4.41534375,151.4855,2.740266191
29/11/2005,,0.573149375,11.86236,83.7613,1.909425975
30/11/2005,,0.459821125,10.8938075,46.18005,1.128635265
1/12/2005,,0.557079375,8.29929,222.2565113,1.262034362
2/12/2005,,0.520961,4.4364,307.522875,0.589979881
3/12/2005,,0.605494875,4.1705975,331.7765,0.749230247
4/12/2005,,0.77900325,4.8025625,342.854625,1.428063912
5/12/2005,,1.216845,6.70417875,344.955,4.864208575
6/12/2005,,1.016378875,6.74842,340.959625,3.415933784
7/12/2005,,0.679687125,7.24526125,305.0615238,1.640092024
8/12/2005,,0.597814125,8.89149625,304.3727513,1.557052564
9/12/2005,372.4051577,0.5415685,9.55078875,53.97963875,1.372594047
10/12/2005,,0.694096375,6.21852375,5.66976625,1.467989435
11/12/2005,,0.950719,5.6543525,15.58860375,2.504282428
12/12/2005,,0.770672,7.389535,24.319075,2.150563901
13/12/2005,,1.01803975,8.40119875,39.203425,4.266451474
14/12/2005,,1.02329525,7.21136,34.1761125,3.700114581
15/12/2005,,1.162801625,6.087115,29.79575,4.032912939
16/12/2005,,1.338325125,6.74842,26.4202875,5.922723338
17/12/2005,,0.93544575,7.49203875,28.971225,3.212427296
18/12/2005,,0.84939725,8.7217,40.178675,3.08332231
19/12/2005,,1.54827875,6.7335325,310.6843625,7.909287222
20/12/2005,,1.2489175,7.3946475,340.532875,5.651725473
21/12/2005,,1.2844,6.33936375,322.30325,5.124392017
22/12/2005,,1.4003175,4.716835,290.379875,4.532103267
23/12/2005,,1.182355375,4.41534375,252.986,3.024521393
24/12/2005,,0.5965075,3.2913125,241.403125,0.57384819
25/12/2005,,0.685249375,3.723895,296.786,0.856822383
26/12/2005,,0.778833375,5.7761,294.472625,1.716800738
27/12/2005,,0.612300875,15.003525,318.7335,2.756253425
28/12/2005,,0.53755275,14.427875,23.0405125,2.042869512
29/12/2005,,0.45905975,13.354325,20.170475,1.378975191
30/12/2005,,0.610237625,5.6301425,221.6242513,1.027338182
31/12/2005,,0.87820375,3.8320525,262.28475,1.448165193
1/01/2006,,0.719399375,3.4611225,276.268,0.877714278
2/01/2006,,1.131942,4.98009625,301.491,3.126670854
3/01/2006,,1.33108525,10.77894,334.41175,9.358018005
4/01/2006,,1.54888,8.294365,320.9245,9.750227898
5/01/2006,,1.19371875,8.15461125,325.453625,5.693815272
6/01/2006,,0.7947835,10.40475875,280.46922,3.220518363
7/01/2006,,0.540356875,11.59315,307.7299288,1.65866583
8/01/2006,,0.64023625,5.18099,280.81925,1.040613257
9/01/2006,,0.432105,8.0806975,141.9071,0.739304778
10/01/2006,379.5583829,0.42104225,7.385205,43.7857,0.64151969
11/01/2006,,0.412636125,10.04857625,28.758175,0.838368795
12/01/2006,,0.479537875,9.80053875,153.4260125,1.104312172
13/01/2006,,0.488724875,10.7197,27.46559125,1.254606692
14/01/2006,,0.42880875,8.2667025,169.1197375,0.744827437
15/01/2006,,0.873504125,7.52479875,265.179875,2.813331376
16/01/2006,,0.848986375,11.949275,70.02035,4.220258732
17/01/2006,,0.665261,9.80053875,37.2858875,2.125348529
18/01/2006,,1.018717125,7.9553775,133.7294713,4.045424371
19/01/2006,,0.88522125,6.50961125,249.0498,2.499509519
20/01/2006,,0.966314,7.905825,48.6396125,3.617260784
21/01/2006,,0.692302625,8.3874675,31.193075,1.969785277
22/01/2006,,0.654764375,10.32577375,29.6747875,2.169145922
23/01/2006,,1.65160375,7.4217475,47.2189875,9.920052611
24/01/2006,,3.11421125,10.87954125,28.259625,51.70145933
25/01/2006,,1.6858,10.06315625,27.5007125,14.01336374
26/01/2006,,1.19004375,9.07702375,80.371825,6.298910062
27/01/2006,,1.004184875,9.56365625,65.2632875,4.725495884
28/01/2006,,0.76484925,10.4570825,61.2805,2.997493877
29/01/2006,,0.605252375,9.66923,52.7232875,1.735645295
30/01/2006,,0.57590275,8.294365,40.3854,1.347961622
31/01/2006,,0.71369675,8.5080325,39.134125,2.123501922
1/02/2006,,1.132719875,7.79057625,51.4754625,4.897908913
2/02/2006,,1.58326375,9.7078325,41.4795125,11.92408028
3/02/2006,,1.17077425,9.07702375,19.677425,6.096574368
4/02/2006,,0.844289375,8.294365,57.91878375,2.897089224
5/02/2006,,0.806161625,9.955365,44.3293975,3.170279186
6/02/2006,,0.884561625,9.80053875,78.8031625,3.757527944
7/02/2006,,0.722988625,8.9902125,148.1688375,2.30265549
8/02/2006,,0.80763,7.38161875,179.5546738,2.359242463
9/02/2006,,0.79579875,9.20092875,9.964975,2.855184997
10/02/2006,,0.752133125,8.4348825,33.017225,2.3381079
11/02/2006,373.1843761,0.70607,8.18753125,35.9289125,2.000067115
12/02/2006,,0.56003675,8.0806975,39.386125,1.241875281
13/02/2006,,0.490475625,9.31390625,48.3071,1.09790004
14/02/2006,,0.6877825,9.022805,92.41620625,2.091413439
15/02/2006,,0.947566875,11.31626625,62.30587375,4.978734617
16/02/2006,,0.87085325,9.6820975,43.8316125,3.597952998
17/02/2006,,0.45087125,9.56365625,48.522925,0.952631909
18/02/2006,,0.668229625,10.90807375,61.025075,2.38668771
19/02/2006,380.2160117,0.562919625,12.6912375,65.0083,1.970574374
20/02/2006,,0.529870625,13.1754,67.8430125,1.812589987
21/02/2006,,0.609226625,13.0140125,102.7340275,2.366819014
22/02/2006,,0.86184125,10.56754125,291.169625,3.846135543
23/02/2006,,0.858983625,3.789825,199.097875,1.37020329
24/02/2006,,0.33950175,8.0852725,209.4150488,0.456640867
25/02/2006,,0.47814925,6.93302375,257.1340125,0.776686445
26/02/2006,,0.45097575,9.31390625,130.024685,0.92818452
27/02/2006,,0.724933875,8.0624075,241.198785,2.076144672
28/02/2006,,0.6842255,8.40119875,133.8294125,1.927240219
1/03/2006,,0.8399825,4.8331675,234.2964375,1.670969038
2/03/2006,,0.998681375,4.10283375,247.835125,2.005090136
3/03/2006,,0.869145125,3.93076875,223.16375,1.454983847
4/03/2006,,0.54794,4.25504,240.95525,0.625987611
5/03/2006,,0.979033125,4.10283375,283.0475,1.926969194
6/03/2006,,0.844464625,4.70130375,321.296875,1.642772086
7/03/2006,,2.13995875,8.30293625,220.1093925,18.63110388
8/03/2006,,1.434647875,8.4348825,319.286,8.506790863
9/03/2006,,0.713121625,6.96929625,193.3580225,1.736649672
10/03/2006,,0.631874875,9.10149875,176.985459,1.780619675
11/03/2006,,0.692269625,4.94205625,309.257,1.160524509
12/03/2006,,0.83622575,5.115805,217.36875,1.752899978
13/03/2006,,1.01057875,9.66923,93.6062125,4.83869552
14/03/2006,,1.231025,11.31626625,83.208625,8.402973281
15/03/2006,,0.93891075,11.447575,69.1561,4.944907825
16/03/2006,,0.638181125,9.9318475,49.5716625,1.982047385
17/03/2006,,0.467384125,9.66923,33.8052875,1.03498936
18/03/2006,,0.463492875,9.4323475,29.92915,0.992891967
19/03/2006,,0.4189095,8.7217,23.566925,0.74995921
20/03/2006,,0.36951375,8.9585825,36.7657375,0.599372185
21/03/2006,,0.475948625,7.86703,35.2642625,0.873226766
22/03/2006,,0.751306375,7.97386375,50.61995,2.205459254
23/03/2006,,1.26211375,9.66923,36.7423425,7.547184503
24/03/2006,,0.933450625,10.194465,76.9127875,4.352544509
25/03/2006,,1.03531975,6.53250625,81.9494875,3.431033129
26/03/2006,,2.55870625,8.76699125,40.4984125,28.12467503
27/03/2006,,1.8414325,8.0147125,94.61144863,13.31666995
28/03/2006,,1.08696025,7.97386375,198.48375,4.616280767
29/03/2006,,0.646634,8.744915,80.0983125,1.791714237
30/03/2006,,0.348681625,8.61486625,43.4850125,0.513219019
31/03/2006,375.5295592,0.418414,6.52546875,31.1284125,0.559783649
1/04/2006,,0.684301125,4.4972775,142.1679325,1.031906324
2/04/2006,,1.30036725,7.6158075,312.35975,6.310213951
3/04/2006,,1.065334375,7.08963875,339.32625,3.942684882
4/04/2006,,1.08402075,6.42545,315.745625,3.69977079
5/04/2006,,0.540166375,5.95419125,341.342875,0.851282984
6/04/2006,,0.979008375,6.4912625,304.1046984,3.048583298
7/04/2006,,1.41838125,7.3722675,320.350125,7.267468001
8/04/2006,366.6332475,1.184061125,6.13413,334.251875,4.214026875
9/04/2006,,1.5773975,6.42628625,326.188,7.834989938
10/04/2006,,1.46801,6.04138875,305.285,6.379562411
11/04/2006,,0.999682875,3.88395375,276.665875,1.901930464
12/04/2006,,0.6528375,8.40501,288.98525,1.755272305
13/04/2006,,0.467011,8.15704,188.7019188,0.871731806
14/04/2006,,0.397768375,9.9318475,41.1110125,0.76999273
15/04/2006,,0.49946575,7.23508125,45.3001875,0.884404447
16/04/2006,,0.60358175,4.734135,23.7285625,0.845101589
17/04/2006,,1.009581125,5.6320575,7.828706,2.812843729
18/04/2006,,0.949437,6.22616125,100.3219875,2.750101665
19/04/2006,,0.732386125,8.294365,33.4707625,2.180014785
20/04/2006,,0.6695735,8.5080325,44.1234625,1.869053507
21/04/2006,,0.697227375,8.9585825,48.351475,2.133949994
22/04/2006,,1.31380875,10.194465,38.1201625,8.622333547
23/04/2006,,1.70033625,11.94600375,44.5050125,16.92342863
24/04/2006,,2.68613375,13.1754,46.825875,46.58168093
25/04/2006,,1.79182875,13.1754,54.3836125,20.72778476
26/04/2006,,1.169369,12.207075,62.2983875,8.179200341
27/04/2006,,1.010514,11.01085,63.4109875,5.509365636
28/04/2006,,0.79885225,9.9318475,62.90045,3.105696753
29/04/2006,,0.57727025,9.31390625,59.456325,1.520849695
30/04/2006,,0.741427625,7.3670275,81.720875,1.984384828
1/05/2006,,0.438947125,9.9318475,50.79835,0.93767112
2/05/2006,368.725982,0.90684725,5.61142625,68.5317675,2.261192937
3/05/2006,,0.889675375,6.67001625,309.8190813,2.586938547
4/05/2006,,0.727301875,4.38912,271.5287313,1.137635011
5/05/2006,,0.863899625,5.1680475,247.561625,1.889944921
6/05/2006,,0.586875375,5.27462,202.186475,0.890182457
7/05/2006,,0.374530375,5.475925,69.7936625,0.376380974
8/05/2006,,0.363649,7.3112175,41.7944875,0.473751479
9/05/2006,,0.735146375,4.9588175,174.1715863,1.3131727
10/05/2006,,0.932788625,4.22024375,301.95725,1.799285575
11/05/2006,,1.492495,6.11768375,305.117875,6.67742275
12/05/2006,,1.007141625,6.0071525,276.71,2.985697666
13/05/2006,,0.49041725,2.9613175,271.101,0.348989635
14/05/2006,,1.400583625,5.36097625,291.679875,5.152975199
15/05/2006,,0.880712625,3.97758375,211.179875,1.511763504
16/05/2006,,0.562260125,3.3249525,208.870625,0.51505795
17/05/2006,,0.1612385,2.1732675,221.10425,0.027685143
18/05/2006,,0.2292505,5.5701225,183.4178375,0.143443677
19/05/2006,,0.577495125,3.2615425,81.2811875,0.532985958
20/05/2006,,0.7403945,5.00271,50.4739875,1.343778772
21/05/2006,,0.79415075,5.63974,29.0841625,1.742854225
22/05/2006,,1.48258375,7.0280725,12.4789775,7.56956259
23/05/2006,,1.30693,6.8353425,17.587765,5.720855983
24/05/2006,,1.58136,6.922265,12.733525,8.482147095
25/05/2006,,1.46633,7.09611,15.6604125,7.476181893
26/05/2006,369.8440573,2.61772,8.4348825,15.54015375,28.32184225
27/05/2006,,1.62385,9.31390625,13.06015,12.03427029
28/05/2006,,1.42318,8.40119875,177.0564013,8.337906161
29/05/2006,,1.17120725,7.385205,331.908,4.963935609
30/05/2006,,0.63089625,12.41548875,171.8036838,2.4214516
31/05/2006,,0.440892625,6.072195,84.3818,0.578372264
1/06/2006,,0.325806625,8.7066225,62.510925,0.452861726
2/06/2006,,0.5216675,6.033035,46.829525,0.804487845
3/06/2006,,1.828979125,6.843845,21.66808,11.21795626
4/06/2006,,1.99025,8.84014125,293.3530175,17.15815353
5/06/2006,,0.5399575,7.86703,139.8414,1.123895784
6/06/2006,,0.225059125,5.10708,136.42445,0.126754093
7/06/2006,,0.197997,9.00844875,130.8523375,0.173046696
8/06/2006,,0.344709375,7.25571125,158.3554375,0.422456757
9/06/2006,,0.742472625,3.587805,246.965625,0.969138401
10/06/2006,,0.619121625,3.4230325,260.49,0.642923129
11/06/2006,,2.056387,5.68525625,339.22175,11.78028571
12/06/2006,,3.09975125,11.302,337.49325,53.21144719
13/06/2006,,1.1077955,6.60069625,236.8585,3.969218631
14/06/2006,,0.570887125,3.2686425,289.01775,0.521992184
15/06/2006,,0.5700695,4.5584875,321.492375,0.725892752
16/06/2006,,1.7333825,6.99327375,329.2565,10.29592628
17/06/2006,,1.145492,6.7125625,305.260625,4.315871875
18/06/2006,,1.06496775,5.839485,313.9835,3.245215488
19/06/2006,362.113535,1.5078215,4.92009875,180.669125,5.48112571
20/06/2006,,0.69990325,7.36311875,97.5194375,1.767396152
21/06/2006,,0.798484125,7.34917125,199.46765,2.295974286
22/06/2006,,0.896729,5.83492,95.4255125,2.299076466
23/06/2006,,1.20192525,4.65800375,170.509,3.297242064
24/06/2006,,0.780561,3.87378125,174.516625,1.156497956
25/06/2006,,0.357278125,2.632665,129.30725,0.164666226
26/06/2006,,0.4329445,6.8461475,134.981375,0.628791678
27/06/2006,363.6170545,0.44337775,11.11953,113.468125,1.071100695
28/06/2006,,0.28373625,12.3684625,75.6061875,0.48791194
29/06/2006,,0.47401075,6.8338625,39.9590625,0.752382523
30/06/2006,,0.749731,4.02743125,104.4421,1.109264598
1/07/2006,,0.5983475,5.29001125,132.99475,0.928024918
2/07/2006,,0.960636375,12.384275,71.3083875,5.599957384
3/07/2006,,1.37081625,15.003525,123.1904475,13.8149041
4/07/2006,,0.86797825,15.2018875,33.18282875,5.611917522
5/07/2006,,0.681744125,8.76286,153.676475,1.995651769
6/07/2006,,1.4477775,4.709905,281.017375,4.837398586
7/07/2006,,1.378045,6.21959375,311.584125,5.787418628
8/07/2006,,1.030694625,4.1332875,267.555125,2.151551358
9/07/2006,,0.468047125,2.928755,264.728,0.314382445
10/07/2006,,0.27121525,2.4403575,298.3315,0.087958486
11/07/2006,,0.558326,3.62222125,335.179125,0.553282277
12/07/2006,,1.36669625,5.9703925,339.351,5.464406115
13/07/2006,374.4484851,0.94668225,7.28884,221.2439029,3.200832629
14/07/2006,,1.122002125,7.577935,74.244715,4.674490857
15/07/2006,,1.88826375,11.02511625,92.592775,19.26214151
16/07/2006,,1.53804375,12.6912375,99.3480375,14.71083858
17/07/2006,,0.848111875,13.8911,75.1434875,4.895972908
18/07/2006,,0.86202625,12.294575,51.477475,4.476623627
19/07/2006,,1.5264925,7.0037425,96.5323375,7.99678832
20/07/2006,,1.51549375,8.7217,285.2033413,9.815343966
21/07/2006,363.550303,0.7472405,5.36168875,161.8990525,1.466960716
22/07/2006,,0.23538175,2.4093675,233.095,0.065410083
23/07/2006,,0.3687455,2.8085525,255.589,0.187125117
24/07/2006,,0.45272825,2.9609125,244.03075,0.297369788
25/07/2006,,0.479762125,3.049505,184.2775,0.343935772
26/07/2006,,0.298708125,8.7217,102.2626,0.381321503
27/07/2006,,0.32540075,4.85523,149.819125,0.251908596
28/07/2006,,0.117875988,6.5088175,72.2407625,0.044314807
29/07/2006,,0.308623125,4.1364875,75.6376725,0.193056632
30/07/2006,,1.21897575,5.504475,263.0545968,4.007763775
31/07/2006,,1.27048775,6.67001625,352.153625,5.275503748
1/08/2006,,1.5521595,6.95911125,179.9516763,8.21528348
2/08/2006,,1.2400275,7.577935,51.18839325,5.709651342
3/08/2006,,0.8954585,8.06103,24.18876,3.167214989
4/08/2006,,0.7343145,10.194465,49.7315,2.693548049
5/08/2006,,1.849145,7.73311,46.9968875,12.95663436
6/08/2006,,2.0741625,8.9817975,9.89352625,18.93410999
7/08/2006,,2.4471925,9.66923,301.9750188,28.37423993
8/08/2006,,0.9111745,8.44535125,182.2377275,3.435713262
9/08/2006,,0.886411375,7.97386375,61.779025,3.069979898
10/08/2006,,0.70888875,6.6161975,239.5929245,1.629148636
11/08/2006,,0.684221875,5.54073125,317.054375,1.271033728
12/08/2006,,1.229318625,5.14579375,288.612125,3.810459747
13/08/2006,,1.23841875,5.0950775,292.68475,3.828969543
14/08/2006,,0.71940775,7.307725,302.790375,1.853226493
15/08/2006,,0.462706125,4.5602375,73.2883125,0.478403159
16/08/2006,,0.365750125,4.40651,126.301625,0.288841643
17/08/2006,,0.339493875,5.965785,152.4996125,0.336920599
18/08/2006,,0.476403875,3.86532875,224.7670625,0.429865992
19/08/2006,,0.56444175,3.9464675,304.800625,0.616088171
20/08/2006,,0.84528475,5.497545,339.150875,1.924734986
21/08/2006,,0.958573,4.99775,269.023801,2.250199335
22/08/2006,,0.655991,4.00138875,257.1565,0.843728247
23/08/2006,,0.437584125,7.6818875,119.2423125,0.720754128
24/08/2006,,1.302292,7.09608,185.4381731,5.897002724
25/08/2006,,1.10005025,7.192475,53.40899875,4.264808049
26/08/2006,,1.519735,7.23127125,349.26325,8.183639005
27/08/2006,,0.733203875,7.2982825,180.7187463,1.922499578
28/08/2006,,0.5072145,4.48183375,184.3888238,0.564982692
29/08/2006,,0.783998875,3.54099,243.2335,1.066477407
30/08/2006,,0.7921285,5.35037875,241.728125,1.64502266
31/08/2006,,0.930061625,4.7085025,238.173125,1.99573253
1/09/2006,,0.41856325,9.80053875,79.385325,0.841333572
2/09/2006,,0.489792125,9.80053875,55.3911875,1.152045486
3/09/2006,,0.366745,9.66923,55.1661,0.637259582
4/09/2006,,0.623776125,5.98258125,106.1192188,1.14062315
5/09/2006,,0.96601525,6.72156125,14.5882175,3.073506992
6/09/2006,,0.768836125,7.70468,37.8082375,2.231609739
7/09/2006,368.2778576,0.701854375,9.4323475,52.994075,2.276721429
8/09/2006,,0.63958975,8.84014125,50.13475,1.771977792
9/09/2006,,1.14528625,6.746195,11.441525,4.335938003
10/09/2006,,1.3770105,6.35225875,46.66768375,5.901994003
11/09/2006,,0.908630375,8.61907,95.4387875,3.486831733
12/09/2006,,0.4681365,4.908205,189.322725,0.527064519
13/09/2006,,0.267680125,4.10277875,186.368275,0.144047734
14/09/2006,,0.2962925,3.21459375,174.2487963,0.138281312
15/09/2006,,0.558548375,3.324815,248.21875,0.508259085
16/09/2006,,0.721665875,3.681435,264.857,0.93947571
17/09/2006,,0.6709045,3.50335,252.2035,0.772682395
18/09/2006,,0.674576,5.2700325,260.135875,1.17509004
19/09/2006,,1.083417,4.35359,293.3265,2.50400331
20/09/2006,,0.608794,5.38301,293.773875,0.977601803
21/09/2006,,0.458027875,5.14579,317.667375,0.528971115
22/09/2006,,0.553283125,3.2913125,307.858,0.4936965
23/09/2006,369.4920428,0.443353125,3.02940875,274.83175,0.291778645
24/09/2006,,0.46783675,2.9609125,247.443125,0.317548687
25/09/2006,,0.276429625,6.74643,143.3934625,0.252603444
26/09/2006,,0.255260875,7.86703,73.36495125,0.251174412
27/09/2006,,0.226075875,8.294365,51.112275,0.207724472
28/09/2006,,0.46953025,5.00002,147.478395,0.540125867
29/09/2006,,0.575899875,6.81939625,20.2647775,1.108245496
30/09/2006,,0.62427125,8.0806975,30.5944375,1.543091214
1/10/2006,,1.548896875,6.47330125,14.414875,7.609688957
2/10/2006,,1.33788875,7.4786225,14.42861375,6.559303037
3/10/2006,,1.06924875,9.195465,22.2011875,5.151423777
4/10/2006,,1.009103375,8.93831125,71.38015,4.459876894
5/10/2006,,0.86799425,7.19646875,134.5307375,2.656741014
6/10/2006,,0.498327875,10.32577375,104.9515875,1.256461099
7/10/2006,,0.826025125,3.6392075,270.293875,1.216716545
8/10/2006,,0.740762125,3.7721325,276.44625,1.014239586
