dates,shore,Hs,Tp,Dir,Eng,,,real_dates
1/09/2002,372.513408,0.28037852,16.6680584,46.71455383,0.642052546,,,
2/09/2002,372.624244,0.521330297,11.51127148,29.96470261,1.533011121,,,
3/09/2002,372.733414,1.176883459,6.493764877,6.757266045,4.407167511,,,
4/09/2002,372.8407433,0.808677673,7.857853889,28.98523903,2.517972224,,,
5/09/2002,372.9460563,0.814978302,9.379552841,41.45432281,3.052602857,,,
6/09/2002,373.0491766,0.638942242,9.958544731,46.68431473,1.992118464,,,
7/09/2002,373.1499272,0.646197557,9.759883881,52.75217438,1.996969146,,,
8/09/2002,373.2481302,0.941850364,9.854966164,57.38486481,4.28366044,,,
9/09/2002,373.3436069,0.855359793,10.02804184,64.17649841,3.595090943,,,
10/09/2002,373.436178,0.819274247,10.06823254,66.27288818,3.311371634,,,
11/09/2002,373.5256631,0.880275905,8.680660248,53.91927338,3.29599442,,,
12/09/2002,373.6118815,0.823474646,8.505960464,50.75956726,2.826310707,,,
13/09/2002,373.6946512,0.633691788,10.95719624,29.17288399,2.156014501,,,
14/09/2002,373.7737899,0.363241494,11.40473366,18.31492996,0.737347366,,,
15/09/2002,373.8491143,0.334984094,10.69476509,30.480896,0.58805196,,,
16/09/2002,373.9204404,0.269113749,10.15987873,39.92842102,0.360542427,,,
17/09/2002,373.9875832,0.261572063,9.99424839,45.37355423,0.335064899,,,
18/09/2002,374.0556031,1.002088308,6.118113518,144.7007599,3.010409675,,,
19/09/2002,374.1244712,2.361594915,8.408778191,12.32611465,22.97945831,,,
20/09/2002,374.1941588,1.5809834,8.846004486,11.32603264,10.83422512,,,
21/09/2002,374.2646376,0.612689614,8.937554359,35.51361847,1.643977289,,,
22/09/2002,374.3358792,0.620708644,8.731351852,46.14131165,1.648364137,,,
23/09/2002,374.4078555,0.48973161,8.284006119,49.08314133,0.973537678,,,
24/09/2002,374.4805387,0.556843042,6.955430031,121.5544815,1.056782618,,,
25/09/2002,374.5539009,0.455173612,7.900527,46.85202408,0.802058959,,,
26/09/2002,374.6279145,0.658416986,6.395436764,202.9592285,1.358527214,,,
27/09/2002,374.7025523,0.670636415,8.120285034,278.7944031,1.789540855,,,
28/09/2002,374.7777869,0.687915444,7.532415867,201.6470795,1.746628287,,,
29/09/2002,374.8535914,1.523705006,6.724978924,353.1923828,7.650481974,,,
30/09/2002,374.9299388,0.806959271,6.897770405,179.3971405,2.200939203,,,
1/10/2002,375.0068026,0.425102293,8.088876724,8.468061447,0.716260816,,,
2/10/2002,375.0841562,0.42787078,10.88769722,27.40847778,0.976691421,,,
3/10/2002,375.1619733,0.591592014,9.806183815,71.4884491,1.681669761,,,
4/10/2002,375.2402277,0.378420353,10.68025398,40.2390976,0.749422337,,,
5/10/2002,375.3188936,0.393503696,11.15604782,30.12485313,0.846455397,,,
6/10/2002,375.3979451,0.408873409,12.00844955,19.50678253,0.983695654,,,
7/10/2002,375.4773565,0.519611955,11.64539719,24.98490524,1.540666552,,,
8/10/2002,375.5571026,0.675791442,14.24718189,49.58558655,3.188235733,,,
9/10/2002,375.637158,0.650779784,10.21677589,54.21483612,2.120205973,,,
10/10/2002,375.7174977,0.484003782,11.20645332,37.68699646,1.28635778,,,
11/10/2002,375.7980968,0.412501067,10.54316807,39.51051712,0.879057659,,,
12/10/2002,375.8789305,1.072731853,5.774728298,354.2687683,3.256191873,,,
13/10/2002,375.9599744,0.551974356,7.800288677,99.19522858,1.164513584,,,
14/10/2002,376.041204,0.400377065,10.49954033,39.8624382,0.824716625,,,
15/10/2002,376.1225953,0.429971009,9.88513279,73.71612549,0.895482157,,,
16/10/2002,376.2041242,1.228243113,6.34407711,135.1253662,4.689572,,,
17/10/2002,376.2857669,0.791589618,6.564981937,6.502948761,2.015718095,,,
18/10/2002,376.3674997,0.888390422,5.728523731,179.872757,2.215371334,,,
19/10/2002,376.4492992,0.46147421,13.56117439,54.81007767,1.415103649,,,
20/10/2002,376.5311422,0.859178305,6.531759739,305.4804993,2.362614612,,,
21/10/2002,376.6130055,0.664335787,17.21860123,11.09508514,3.723653355,,,
22/10/2002,376.6948661,0.698893785,16.82672119,8.20412159,4.027336669,,,
23/10/2002,376.7767015,0.600565672,14.74951363,6.739394665,2.606722427,,,
24/10/2002,376.8584888,0.802568018,11.78114891,7.643250465,3.718325667,,,
25/10/2002,376.9402059,1.437500715,7.748355865,2.748683214,7.845520791,,,
26/10/2002,377.0218305,0.964666307,8.335175514,16.18623161,3.800712765,,,
27/10/2002,377.1033405,1.004474878,8.107301712,61.59140015,4.008210993,,,
28/10/2002,377.184714,0.856409848,7.664061546,187.62323,2.754345198,,,
29/10/2002,377.2659296,0.495554984,8.875407219,141.6902008,1.06799216,,,
30/10/2002,377.3469655,0.471116096,14.76984787,8.377331734,1.606304909,,,
31/10/2002,377.4278005,0.462619781,13.85281754,6.439025879,1.452722263,,,
1/11/2002,377.5084136,0.852209389,9.558739662,179.4184265,3.40164778,,,
2/11/2002,377.5887836,0.733929157,10.53648567,274.5343018,2.78099459,,,
3/11/2002,377.6688899,0.535077155,19.07309151,26.84760284,2.675777456,,,
4/11/2002,377.7487117,0.57774967,17.39826393,24.8886776,2.845649497,,,
5/11/2002,377.8282288,0.915597677,9.608286858,227.1055756,3.946857122,,,
6/11/2002,377.9074209,0.935167849,5.481462479,347.3775024,2.348938577,,,
7/11/2002,377.9862679,0.671113789,10.01066875,141.901886,2.209283736,,,
8/11/2002,378.0647498,0.420424551,10.60302353,19.02976799,0.918336705,,,
9/11/2002,378.1428471,0.907005847,7.518191814,255.1938171,3.030607229,,,
10/11/2002,378.2205401,0.886767447,7.189604282,350.7942505,2.770260127,,,
11/11/2002,378.2978095,0.657175958,7.683344841,216.4297638,1.625959559,,,
12/11/2002,378.3746362,0.381379724,10.05391407,19.36450386,0.716549914,,,
13/11/2002,378.4510011,0.302908063,9.327431679,31.77860069,0.419353067,,,
14/11/2002,378.5268855,0.29527095,8.845812798,40.40956116,0.377898585,,,
15/11/2002,378.6022707,0.342812151,11.84281826,25.50865746,0.681967311,,,
16/11/2002,378.6771382,0.639706016,4.79077816,345.742981,0.960645185,,,
17/11/2002,378.7514697,0.65536207,7.850598335,218.6601868,1.652195527,,,
18/11/2002,378.8252473,0.389589608,12.26228905,10.9390583,0.911973789,,,
19/11/2002,378.8984528,0.435030609,11.11614418,19.79615593,1.030836725,,,
20/11/2002,378.9710686,0.321237177,10.94965553,25.36019516,0.55366636,,,
21/11/2002,379.0430772,0.335556865,11.23719311,28.92887688,0.619992135,,,
22/11/2002,379.1144611,0.383670837,12.2505455,18.59193039,0.883627221,,,
23/11/2002,379.1852031,0.719514132,11.83403492,20.77493095,3.001978535,,,
24/11/2002,379.2552863,0.97258985,7.073901176,46.0251503,3.278797042,,,
25/11/2002,379.3246937,0.713118076,10.08923435,29.37290192,2.514068927,,,
26/11/2002,379.3934086,0.653166473,10.50116348,32.00611115,2.195236263,,,
27/11/2002,379.4614147,0.653739214,9.760837555,42.72659302,2.044053403,,,
28/11/2002,379.5286955,1.2547822,9.691435814,60.45522308,7.476888467,,,
29/11/2002,379.595235,2.530852795,12.84901047,60.74597168,40.32733601,,,
30/11/2002,379.6610171,2.211811304,12.04615784,63.19565582,28.87624886,,,
1/12/2002,379.7260261,1.486569405,11.15213394,65.04942322,12.07603707,,,
2/12/2002,379.7902465,1.370007515,11.30105877,64.90988922,10.39348305,,,
3/12/2002,379.8536627,1.281893969,10.82564735,66.98910522,8.716741444,,,
4/12/2002,379.9162595,1.200272083,10.65257072,65.46801758,7.519862792,,,
5/12/2002,379.9780219,1.276357055,10.79261589,64.12632751,8.61523577,,,
6/12/2002,380.038935,1.467285633,11.04826927,58.20898819,11.65519814,,,
7/12/2002,380.0989841,1.648476601,10.49553108,57.21440125,13.97545876,,,
8/12/2002,380.1581546,1.167718649,10.44226265,53.1460228,6.976974326,,,
9/12/2002,380.2164322,0.922471106,10.33725166,55.37644958,4.310292208,,,
10/12/2002,380.2738028,0.950346708,10.91481018,57.49621201,4.830325717,,,
11/12/2002,380.3302523,0.851732075,10.590518,57.25701523,3.7646039,,,
12/12/2002,380.3857669,1.681984663,9.207527161,32.41989136,12.7638929,,,
13/12/2002,380.4391654,1.413634658,8.464051247,8.85159874,8.287980728,,,
14/12/2002,380.4904703,0.917984366,9.86374855,11.42638397,4.072945912,,,
15/12/2002,380.5397035,0.599706471,11.47346687,19.97555351,2.021939777,,,
16/12/2002,380.5868874,0.647820473,10.56111526,37.71654892,2.171776852,,,
17/12/2002,380.6320439,0.779847503,9.689813614,49.01921844,2.887559055,,,
18/12/2002,380.6751954,0.841517448,9.236262321,50.14645767,3.204930304,,,
19/12/2002,380.7163637,1.007052422,10.2226944,50.89016342,5.080022247,,,
20/12/2002,380.7555708,1.194830537,9.335544586,63.48777771,6.530529033,,,
21/12/2002,380.7928389,0.891636193,10.40560341,61.24292374,4.053579801,,,
22/12/2002,380.8281897,0.575744927,10.68073273,58.63582993,1.734831772,,,
23/12/2002,380.8616453,0.501282811,10.93371201,44.25730133,1.346261222,,,
24/12/2002,380.8932274,0.565148354,10.75872612,42.68535233,1.683766503,,,
25/12/2002,380.9229578,1.077314019,7.280390263,239.7045593,4.140333866,,,
26/12/2002,380.9508584,0.92772162,7.307598114,3.731583118,3.081811632,,,
27/12/2002,380.9769509,0.620040357,13.51573467,11.2270546,2.54610115,,,
28/12/2002,381.001257,0.595983386,11.3862114,26.84485245,1.9817261,,,
29/12/2002,381.0237983,1.030059338,7.708738327,54.00657272,4.007779972,,,
30/12/2002,381.0445965,1.015644193,11.63184357,12.14603043,5.879329659,,,
31/12/2002,381.0636731,1.037791967,10.35748959,28.37144279,5.466019732,,,
1/01/2003,381.0810497,1.059271336,10.26126289,43.70055389,5.641717488,,,
2/01/2003,381.0967478,1.162850142,10.96750546,33.05224609,7.266937738,,,
3/01/2003,381.1107889,1.33592689,10.72941875,18.26750565,9.38291234,,,
4/01/2003,381.1231944,1.273111343,9.705468178,33.68391418,7.708064594,,,
5/01/2003,381.1339857,1.18996191,9.577833176,36.59549713,6.645527641,,,
6/01/2003,381.143184,1.189389229,9.665851593,38.58260345,6.700145057,,,
7/01/2003,381.1508108,1.596544266,8.992637634,49.30858612,11.23168984,,,
8/01/2003,381.1568874,2.738105774,9.981933594,61.82440567,36.67002436,,,
9/01/2003,381.1614348,2.301929951,9.695827484,63.35099792,25.17475002,,,
10/01/2003,381.1644744,2.232145309,9.405328751,60.81538773,22.96227885,,,
11/01/2003,381.1660273,1.583656549,9.130010605,49.76085663,11.21990977,,,
12/01/2003,381.1661146,1.18938911,11.54831219,40.89826202,8.005021654,,,
13/01/2003,381.1647573,1.225283623,10.09066677,38.91183853,7.423166503,,,
14/01/2003,381.1619765,1.070536137,10.89590836,28.97355461,6.11874262,,,
15/01/2003,381.1577933,1.009916306,14.36498451,23.72844315,7.179133186,,,
16/01/2003,381.1522285,1.626233578,13.55668831,25.54577827,17.56772558,,,
17/01/2003,381.1453031,1.07607317,10.7264595,37.54196548,6.086057954,,,
18/01/2003,381.137038,0.729060531,8.958938599,39.20739746,2.33334961,,,
19/01/2003,381.1274539,0.631686985,10.69657898,19.62363434,2.09143726,,,
20/01/2003,381.1165718,0.690015674,8.555125237,34.3190155,1.995907284,,,
21/01/2003,381.1044123,0.718273103,8.127159119,46.79360199,2.054537397,,,
22/01/2003,381.0909962,0.805240989,7.302824974,125.8063889,2.320271037,,,
23/01/2003,381.0763442,0.788057387,12.85540771,15.26038074,3.911988988,,,
24/01/2003,381.0604769,0.891922593,17.95692253,13.34750652,6.999746616,,,
25/01/2003,381.0434149,0.799417615,17.00438118,11.67245293,5.324812735,,,
26/01/2003,381.0251788,0.66128087,15.71150589,9.935538292,3.366555758,,,
27/01/2003,381.0057892,0.695075274,14.24193096,7.489285946,3.37154247,,,
28/01/2003,380.9852664,0.61908567,11.23872089,27.16653061,2.110641477,,,
29/01/2003,380.963631,0.641233325,11.81694794,43.10737991,2.380858425,,,
30/01/2003,380.9409034,0.685624301,16.41813278,16.59519958,3.781745063,,,
31/01/2003,380.9171039,0.810682416,17.07836342,11.29853821,5.499761254,,,
1/02/2003,380.8922529,1.058984995,18.02766037,8.338841438,9.906381768,,,
2/02/2003,380.8663706,1.142134309,16.15875626,5.524172783,10.32852643,,,
3/02/2003,380.8394774,1.082660198,13.52843094,24.4494648,7.770122241,,,
4/02/2003,380.8115934,1.011348367,10.48684311,64.17031097,5.255843265,,,
5/02/2003,380.7827388,1.192348599,9.620409966,67.85858917,6.701872346,,,
6/02/2003,380.7529338,1.050106883,9.449435234,64.18199158,5.105860476,,,
7/02/2003,380.7214719,0.943377733,8.83578968,61.43537521,3.853121398,,,
8/02/2003,380.6883955,0.957983792,8.835694313,59.38640213,3.973315806,,,
9/02/2003,380.6536023,1.015644193,9.192253113,55.59433365,4.646235659,,,
10/02/2003,380.6171299,1.192825794,10.44693947,48.95254517,7.283484532,,,
11/02/2003,380.5790157,1.583561063,12.2730751,42.39941788,15.08061668,,,
12/02/2003,380.5392969,1.719120383,11.96911716,49.88664246,17.33288189,,,
13/02/2003,380.4980105,1.905371189,12.24405384,60.35280991,21.78113459,,,
14/02/2003,380.4551933,1.53754735,11.3602457,64.24454498,13.15954286,,,
15/02/2003,380.4108819,1.21287334,10.98612213,62.3894043,7.919019319,,,
16/02/2003,380.3651127,1.217264771,11.29714394,63.12004852,8.202284878,,,
17/02/2003,380.3179218,1.078936934,11.05819702,62.55780029,6.307721702,,,
18/02/2003,380.2693453,1.049724936,10.58421803,63.04032135,5.714863814,,,
19/02/2003,380.2194189,1.068531513,10.68426418,62.4849472,5.97744196,,,
20/02/2003,380.1681782,0.900514364,11.53828716,55.03896332,4.584782237,,,
21/02/2003,380.1156586,0.751303673,11.41084194,43.32733154,3.156056676,,,
22/02/2003,380.0618954,0.672259271,11.16444969,47.9263382,2.472333205,,,
23/02/2003,380.0094569,0.914738536,10.40732193,51.81669998,4.267062652,,,
24/02/2003,379.9583005,1.172873735,10.5261755,57.75190735,7.095274611,,,
25/02/2003,379.9083838,2.589086056,9.093447685,55.8204689,29.86878963,,,
26/02/2003,379.8596646,3.314328194,11.40988827,60.90749359,61.41415688,,,
27/02/2003,379.8121011,2.446557999,11.03480816,62.92759323,32.36472333,,,
28/02/2003,379.7656516,1.744513869,11.60664082,50.77606201,17.30818298,,,
1/03/2003,379.7202748,1.559885859,10.76750851,63.76959229,12.83798742,,,
2/03/2003,379.6759297,1.671197295,10.64474106,64.64732361,14.56755376,,,
3/03/2003,379.6325754,1.620219469,10.42641544,63.129673,13.41154461,,,
4/03/2003,379.5901715,1.150248885,9.809715271,59.52043915,6.359692598,,,
5/03/2003,379.5486776,1.083901167,9.168195724,62.74750519,5.277877717,,,
6/03/2003,379.5080539,1.298313856,8.982805252,61.18930435,7.419377154,,,
7/03/2003,379.4682606,1.557212949,9.281129837,55.33589172,11.02790309,,,
8/03/2003,379.4292583,1.548621178,8.592355728,55.21217346,10.09714788,,,
9/03/2003,379.3910078,1.657354832,8.522763252,46.37363434,11.47116435,,,
10/03/2003,379.3534702,2.006753922,7.923151493,36.98040771,15.63443821,,,
11/03/2003,379.316607,1.930382609,8.333837509,41.99800873,15.21696008,,,
12/03/2003,379.2803798,1.287335515,8.830730438,59.04273224,7.170941993,,,
13/03/2003,379.2447504,0.973353565,10.14450932,18.87924194,4.70943029,,,
14/03/2003,379.2096812,0.902519107,10.71242714,7.993794918,4.275597072,,,
15/03/2003,379.1751345,0.783379674,10.92149258,21.47121048,3.28414764,,,
16/03/2003,379.1410731,1.256595969,11.86353397,12.35017204,9.179129203,,,
17/03/2003,379.1074601,1.201035738,14.33987617,11.44150639,10.13569054,,,
18/03/2003,379.0742587,1.118077278,14.63743877,4.528213501,8.966125531,,,
19/03/2003,379.0414325,1.035309792,10.7510891,24.29893684,5.646628084,,,
20/03/2003,379.0089453,1.046383739,6.208135605,58.97674561,3.33072854,,,
21/03/2003,378.9767612,1.050870538,6.368420601,55.65275955,3.446087109,,,
22/03/2003,378.9448446,1.052493453,12.23393536,53.1948204,6.640504379,,,
23/03/2003,378.9131601,1.080464363,7.591031075,48.15728378,4.342279193,,,
24/03/2003,378.8816727,1.039605737,6.890419483,50.33341217,3.649043805,,,
25/03/2003,378.8503475,1.184138656,6.915717125,46.47673798,4.751584077,,,
26/03/2003,378.81915,1.476163745,7.143303871,40.00128174,7.627184896,,,
27/03/2003,378.7867184,2.207610846,8.46920681,37.01339722,20.22478232,,,
28/03/2003,378.7530595,2.743069649,9.418789864,34.01315308,34.72680732,,,
29/03/2003,378.7181517,1.830145121,9.266046524,40.83433914,15.20763264,,,
30/03/2003,378.6820011,1.373635054,10.20551109,47.38264847,9.435687936,,,
31/03/2003,378.6446133,1.167909741,10.21085644,48.5896225,6.824593873,,,
1/04/2003,378.6059942,1.006956935,9.671195984,52.67518997,4.805051633,,,
2/04/2003,378.5661498,1.218887687,8.840276718,52.39337921,6.435604092,,,
3/04/2003,378.5250858,1.186525226,9.387191772,56.07341003,6.475685102,,,
4/04/2003,378.4828082,1.094593167,9.556353569,57.00957489,5.610399088,,,
5/04/2003,378.439323,1.29793191,9.69420433,58.99324417,8.002249145,,,
6/04/2003,378.394636,1.551103115,8.862233162,50.07978439,10.44769756,,,
7/04/2003,378.3487532,1.16943717,10.7988205,60.29026031,7.236460391,,,
8/04/2003,378.3016806,0.981754422,10.83337879,59.35822678,5.116414735,,,
9/04/2003,378.2534242,1.164568424,11.28215694,54.53720093,7.497530447,,,
10/04/2003,378.2039901,1.749191523,10.21209717,31.29883385,15.31037212,,,
11/04/2003,378.1533842,1.22356534,9.132015228,29.69595146,6.699108928,,,
12/04/2003,378.1016127,0.886003733,9.159413338,40.51128769,3.523180074,,,
13/04/2003,378.0486815,1.174114943,7.429219723,53.97907639,5.018344984,,,
14/04/2003,377.9945969,2.583644629,9.831290245,42.06399536,32.15675029,,,
15/04/2003,377.9393648,3.633274078,12.34610558,44.38034058,79.85872778,,,
16/04/2003,377.8829915,3.558621168,13.83649349,55.38950729,85.85896299,,,
17/04/2003,377.8254832,2.091240168,11.95603848,58.89701462,25.62071279,,,
18/04/2003,377.7668459,1.212586999,10.51681995,60.21327591,7.577157838,,,
19/04/2003,377.7070858,0.894213736,9.506139755,60.09436417,3.724628383,,,
20/04/2003,377.6462093,0.797031045,9.091251373,56.85560989,2.829894349,,,
21/04/2003,377.5842225,0.597033501,10.48789406,32.82061005,1.831815686,,,
22/04/2003,377.5211316,0.641997099,10.13228989,33.09967422,2.046302419,,,
23/04/2003,377.456943,0.582141042,10.7583437,32.71888733,1.786479068,,,
24/04/2003,377.3916629,0.509397268,10.48636723,33.84612656,1.333319914,,,
25/04/2003,377.3252977,0.515411496,10.29925632,37.01615143,1.340633753,,,
26/04/2003,377.2578536,0.419088036,10.95614624,37.9956131,0.942897373,,,
27/04/2003,377.189337,0.344244063,11.39786053,39.54419708,0.661838971,,,
28/04/2003,377.1197543,0.472357124,10.75442982,41.0618515,1.175775508,,,
29/04/2003,377.0491119,0.58844167,9.65716362,42.77127075,1.638522873,,,
30/04/2003,376.9774161,0.731924474,11.95021534,19.26758766,3.136926551,,,
1/05/2003,376.9046734,1.126287341,7.600673199,17.66333199,4.724398747,,,
2/05/2003,376.8308903,1.726089239,7.477906227,16.53059006,10.91698177,,,
3/05/2003,376.7560731,1.534492612,8.568871498,28.80584335,9.886653501,,,
4/05/2003,376.6802284,1.367525578,9.110154152,49.28453064,8.348197627,,,
5/05/2003,376.6033627,1.509958029,9.742604256,56.54905319,10.88430977,,,
6/05/2003,376.524784,1.66451478,10.11434174,59.1217804,13.7312165,,,
7/05/2003,376.4445201,1.652581692,9.650385857,63.52832794,12.91417397,,,
8/05/2003,376.3625988,0.930108309,10.33114243,65.5429306,4.379368365,,,
9/05/2003,376.2790478,0.604479671,11.66831017,28.62781906,2.089139517,,,
10/05/2003,376.1938948,0.615744412,13.36365891,15.85355759,2.482689575,,,
11/05/2003,376.107167,0.608107269,13.33244228,12.51650906,2.415828952,,,
12/05/2003,376.018892,0.481712639,12.74161434,18.75964355,1.448760575,,,
13/05/2003,375.9290969,0.521998525,11.55298901,25.59251595,1.542513562,,,
14/05/2003,375.8489004,0.589587212,10.35615253,32.54842377,1.763967699,,,
15/05/2003,375.7779903,0.836075902,8.328111649,41.65433884,2.852555027,,,
16/05/2003,375.7165511,0.853641391,9.276165962,31.52703094,3.31219212,,,
17/05/2003,375.6642894,0.873307049,9.146239281,38.67539597,3.418004031,,,
18/05/2003,375.6209139,1.490388036,8.54920578,34.49360275,9.305089653,,,
19/05/2003,375.5861353,2.309375763,8.948055267,19.5191555,23.38373846,,,
20/05/2003,375.5596662,2.218875647,8.513502121,21.67466164,20.53857252,,,
21/05/2003,375.5412215,2.230140448,8.065870285,19.79821777,19.65675128,,,
22/05/2003,375.515188,1.884655356,8.712258339,23.79580116,15.16319469,,,
23/05/2003,375.4817534,1.310151458,8.872447968,41.70795059,7.462469171,,,
24/05/2003,375.4411045,1.115309,9.59587574,55.65894699,5.848858424,,,
25/05/2003,375.3934275,0.938222647,9.886659622,57.51545715,4.264395594,,,
26/05/2003,375.3389076,0.859560192,10.74994373,59.16920471,3.891838941,,,
27/05/2003,375.2777291,0.763523102,11.11127567,61.09239197,3.173981321,,,
28/05/2003,375.2100758,0.639801502,10.54908657,64.32427216,2.115930737,,,
29/05/2003,375.1361304,0.572117329,9.942505836,61.51509857,1.59463811,,,
30/05/2003,375.0560749,0.594360411,10.83891582,44.64290619,1.876210977,,,
31/05/2003,374.9700905,0.385675579,10.59319115,42.95204163,0.772088653,,,
1/06/2003,374.8783576,0.371260494,10.33877945,43.36582565,0.698269105,,,
2/06/2003,374.7810557,0.423574895,14.91848564,3.889672041,1.311539104,,,
3/06/2003,374.6783636,0.375747323,13.60146141,2.559664011,0.940964944,,,
4/06/2003,374.5704593,0.511592925,12.52519703,4.159110069,1.606311266,,,
5/06/2003,374.4575197,0.676650643,8.99015522,49.11406708,2.016936699,,,
6/06/2003,374.3397214,0.966289103,6.116967201,268.401825,2.798635868,,,
7/06/2003,374.2200971,0.593883097,8.261668205,24.73952484,1.427794678,,,
8/06/2003,374.0987343,1.175928712,7.831505299,33.75333405,5.306440695,,,
9/06/2003,373.97572,2.122838736,8.718940735,20.17625427,19.25279617,,,
10/06/2003,373.8511409,0.839799047,8.827293396,45.57287979,3.050523648,,,
11/06/2003,373.7250834,0.611544013,8.792067528,59.41527176,1.611174326,,,
12/06/2003,373.5976338,0.850300133,9.570100784,68.1995163,3.390447983,,,
13/06/2003,373.468878,1.171728253,12.53894329,60.79614258,8.435499854,,,
14/06/2003,373.3389016,1.247813344,15.70281887,52.3548851,11.98044508,,,
15/06/2003,373.20779,1.929905295,10.77696037,22.96068001,19.66818848,,,
16/06/2003,373.0756282,1.509958029,8.79311657,57.60756302,9.82355457,,,
17/06/2003,372.9449104,0.922566593,10.60999393,135.5941467,4.424932642,,,
18/06/2003,372.8157934,0.98032248,8.945764542,158.2647705,4.212612059,,,
19/06/2003,372.6884344,0.789871275,9.157885551,30.9929657,2.799651235,,,
20/06/2003,372.5629905,0.515316069,12.17398453,59.86891937,1.584076664,,,
21/06/2003,372.4396191,0.384625494,11.6449213,59.89503479,0.844128908,,,
22/06/2003,372.3184776,0.520566583,10.1924324,65.01986694,1.353400993,,,
23/06/2003,372.2016664,0.890586019,9.693918228,69.66767883,3.767447227,,,
24/06/2003,372.0892841,0.784716189,9.109772682,69.34324646,2.748709508,,,
25/06/2003,371.9814295,1.012016535,12.06945038,65.06660461,6.057016965,,,
26/06/2003,371.8782021,1.293254256,12.55316734,63.47746658,10.28767489,,,
27/06/2003,371.7797018,1.815443873,9.888664246,53.08690643,15.96979587,,,
28/06/2003,371.6860291,2.477679491,7.907495022,22.26440239,23.78621057,,,
29/06/2003,371.5972849,2.511855364,9.258218765,4.594884872,28.62284348,,,
30/06/2003,371.5135708,2.108423471,8.554265976,12.34398651,18.63350328,,,
1/07/2003,371.4349888,1.584897637,8.953210831,14.64177132,11.01989173,,,
2/07/2003,371.3616415,0.767341673,7.766399384,17.32172203,2.240749818,,,
3/07/2003,371.2899125,0.905669332,7.18454504,14.30566216,2.88758432,,,
4/07/2003,371.2197938,1.232252717,9.390627861,7.168296337,6.986992534,,,
5/07/2003,371.151277,0.77574259,8.710254669,4.06838131,2.568397303,,,
6/07/2003,371.0843538,0.391498893,8.067207336,18.91979408,0.605871295,,,
7/07/2003,371.0190156,0.94108665,6.251477242,306.9795837,2.712926075,,,
8/07/2003,370.9552537,0.432262182,6.94502449,142.2489929,0.635864157,,,
9/07/2003,370.8930592,0.427393496,8.671017647,33.80075836,0.776107657,,,
10/07/2003,370.8324231,0.802949905,5.683464527,21.97022057,1.795503005,,,
11/07/2003,370.7733361,0.515125155,9.670529366,49.76979446,1.257395336,,,
12/07/2003,370.715789,0.820992529,8.761709213,59.58848572,2.893765444,,,
13/07/2003,370.6597722,0.880466819,7.718476295,67.37263489,2.931930305,,,
14/07/2003,370.6052762,0.66366744,9.37974453,63.59844208,2.024361705,,,
15/07/2003,370.5522911,0.589682698,9.742032051,66.56156921,1.659901835,,,
16/07/2003,370.5008069,0.704526186,6.776052475,209.0318909,1.648037616,,,
17/07/2003,370.4508136,0.742425561,7.282681465,182.9073792,1.966949575,,,
18/07/2003,370.4023009,0.565052927,8.266249657,19.92743683,1.293251095,,,
19/07/2003,370.3552583,0.376033664,9.560459137,26.05441093,0.662412138,,,
20/07/2003,370.3096754,0.488490582,10.03214741,47.07609558,1.173011781,,,
21/07/2003,370.2655414,0.727151275,10.21238422,55.28777695,2.645895975,,,
22/07/2003,370.2228454,0.671781898,10.02947521,58.11206818,2.217843426,,,
23/07/2003,370.1815764,0.833593845,9.980405807,60.89924622,3.398233988,,,
24/07/2003,370.1417232,1.034832597,8.936122894,61.93918991,4.689055936,,,
25/07/2003,370.1049598,1.699932098,10.12570286,52.00709152,14.33786238,,,
26/07/2003,370.0712232,2.426510334,12.56624603,55.91875839,36.25483467,,,
27/07/2003,370.0404505,2.493908167,13.42599869,60.54182434,40.91698221,,,
28/07/2003,370.012579,2.276249647,13.14475918,59.25167847,33.37248119,,,
29/07/2003,369.9875462,1.650290489,12.11975956,60.39473724,16.17375565,,,
30/07/2003,369.9652897,1.305760145,11.49380207,61.87733841,9.602550763,,,
31/07/2003,369.9457472,0.958079278,6.780348778,57.06800079,3.049657089,,,
1/08/2003,369.9288567,0.535172582,9.184710503,58.67225647,1.288989153,,,
2/08/2003,369.9145562,2.078352213,9.838928223,66.34780884,20.82486375,,,
3/08/2003,369.9027841,2.293241978,12.58562565,63.74415588,32.43177032,,,
4/08/2003,369.8934788,1.404661059,11.79059887,66.04676056,11.39921724,,,
5/08/2003,369.8865787,0.996169567,11.48587799,64.72705841,5.585046825,,,
6/08/2003,369.8820227,0.762377501,11.21962738,63.28913498,3.195322189,,,
7/08/2003,369.8797497,0.678273499,11.53370571,62.96333694,2.600007759,,,
8/08/2003,369.8796987,0.877507448,11.29934025,64.63632965,4.263348053,,,
9/08/2003,369.8818089,1.218410134,7.957709312,64.08370209,5.788568222,,,
10/08/2003,369.882966,1.297454715,6.348754883,37.33645248,5.236837007,,,
11/08/2003,369.883203,1.219842196,6.34885025,53.91584015,4.629120302,,,
12/08/2003,369.8825523,1.992339015,9.2527771,69.2738266,17.99677385,,,
13/08/2003,369.8810462,2.369613886,11.78162575,65.59448242,32.41577993,,,
14/08/2003,369.8787162,1.691435695,11.41532898,66.24195862,16.00278221,,,
15/08/2003,369.8755936,1.363420606,11.49790668,64.73529816,10.4730835,,,
16/08/2003,369.8717094,0.949964881,13.69683075,56.871418,6.056633157,,,
