dates,shore,Hs,Tp,Dir,Eng
11/10/2004,380.3504637,0.59703344,10.942113,37.108944,1.911149183
12/10/2004,380.4500552,0.55149704,11.917089,49.70931,1.776039557
13/10/2004,380.5483031,0.63474184,11.875944,54.964043,2.344544467
14/10/2004,380.6451868,0.54500544,9.68313,44.176888,1.409332662
15/10/2004,380.7406855,0.70824933,10.759776,196.36966,2.644671011
16/10/2004,380.8347781,1.0636628,7.801148,264.99878,4.324765249
17/10/2004,380.9262713,0.86061025,8.437799,52.433247,3.062233366
18/10/2004,381.0151084,0.93144476,8.77221,228.0438,3.729231187
19/10/2004,381.1012321,0.62452716,11.16779,23.892717,2.134351674
20/10/2004,381.1845849,0.6941206,10.510424,15.891362,2.481339467
21/10/2004,381.2651086,0.6697772,11.009224,21.54063,2.419989643
22/10/2004,381.3427448,0.58748704,10.629181,14.967573,1.797597534
23/10/2004,381.4174343,0.9009917,10.443599,11.790676,4.154204277
24/10/2004,381.4891177,1.2340665,9.152062,5.7791767,6.829551115
25/10/2004,381.5658503,0.86843836,7.033711,14.688512,2.59931311
26/10/2004,381.6478153,0.63054144,6.072004,25.68943,1.182920062
27/10/2004,381.7351971,0.50414675,7.843248,31.119438,0.97680072
28/10/2004,381.8281811,0.6280593,8.970394,22.62732,1.73383953
29/10/2004,381.9269535,1.5575948,6.778153,11.379644,8.057798911
30/10/2004,382.0317018,0.99865156,9.3407,36.168655,4.564607856
31/10/2004,382.1426144,1.033496,10.248088,45.985973,5.36360178
1/11/2004,382.2598806,1.1157862,9.547093,46.26297,5.824105116
2/11/2004,382.3726529,1.2809393,9.16581,51.839382,7.369262572
3/11/2004,382.4807913,1.2664288,9.209627,53.57011,7.237685001
4/11/2004,382.5841546,1.2113459,9.27588,55.06302,6.669412038
5/11/2004,382.682601,1.2897221,9.659933,60.692356,7.873402934
6/11/2004,382.7759873,1.3076694,10.400163,63.542076,8.714292805
7/11/2004,382.8641696,1.1640911,10.514147,64.458305,6.981424768
8/11/2004,382.9462485,1.0081025,10.862209,66.13061,5.409082661
9/11/2004,383.0221009,0.99502397,9.390914,62.72895,4.555866918
10/11/2004,383.0972335,1.3525376,10.761877,48.135292,9.646789421
11/11/2004,383.1716902,1.5659957,11.527022,46.479485,13.8514211
12/11/2004,383.2455149,1.4101025,10.984308,54.51452,10.70212815
13/11/2004,383.3187511,1.319316,10.662785,60.717785,9.0941977
14/11/2004,383.3914427,2.159115,8.044391,33.995968,18.3755692
15/11/2004,383.463633,1.6300522,8.574599,27.535633,11.16382252
16/11/2004,383.5397045,0.9646663,8.178614,35.216686,3.729323051
17/11/2004,383.6195679,0.6638584,10.193865,46.5709,2.201333626
18/11/2004,383.7031344,0.58376396,11.060012,49.02265,1.846827092
19/11/2004,383.7903161,0.5936922,10.813332,55.198425,1.867576083
20/11/2004,383.8810257,0.64533836,10.7675085,15.196459,2.197284365
21/11/2004,383.9751765,0.8041909,9.514636,34.304585,3.015133647
22/11/2004,384.0726827,0.6697772,9.993771,28.26353,2.196778112
23/11/2004,384.1734592,1.225761,8.957315,53.745384,6.594555473
24/11/2004,384.2774213,1.1752604,10.268135,60.9941,6.949536751
25/11/2004,384.3844855,0.9590339,9.544421,63.348934,4.301437188
26/11/2004,384.4945685,0.58786887,9.620792,39.361362,1.629175355
27/11/2004,384.6075881,0.44161764,14.591043,15.456274,1.394361049
28/11/2004,384.7234624,0.4801852,12.0352745,97.32978,1.359783042
29/11/2004,384.8421107,0.79340345,8.710063,334.7448,2.686615683
30/11/2004,384.9634526,0.62958676,7.829692,321.69147,1.520729361
1/12/2004,385.0874085,0.61889476,8.5767,192.25455,1.609718409
2/12/2004,385.2138995,0.6562213,6.807079,154.59436,1.436340865
3/12/2004,385.3428476,0.46080595,9.308529,34.933502,0.968530479
4/12/2004,385.4741753,0.55560195,10.543932,38.160576,1.594873342
5/12/2004,385.6078057,0.8837126,8.6209955,76.02354,3.298948933
6/12/2004,385.7436629,0.5149342,9.660028,41.9224,1.255098872
7/12/2004,385.8816715,0.5210439,10.833857,46.605267,1.441211804
8/12/2004,386.0217568,0.8326392,12.826005,58.330647,4.357136759
9/12/2004,386.1638448,0.96056134,11.7873535,62.23063,5.329207067
10/12/2004,386.3057745,0.95120585,11.666687,51.648987,5.172406535
11/12/2004,386.4475369,0.6406606,11.678429,41.37528,2.348748615
12/12/2004,386.5891239,0.6537392,11.599289,21.886364,2.429050275
13/12/2004,386.7305272,0.6394196,10.114438,23.500244,2.026327907
14/12/2004,386.8717392,0.6587988,10.331429,31.085758,2.197161975
15/12/2004,387.0127524,1.2404625,6.067326,14.447943,4.574679679
16/12/2004,387.1535597,1.1860479,8.344913,11.745998,5.752046008
17/12/2004,387.2941542,0.9366953,9.270438,96.09119,3.985593629
18/12/2004,387.4345295,0.90290093,9.421749,141.73212,3.763637707
19/12/2004,387.5746793,0.55226076,13.5235615,11.122579,2.021042903
20/12/2004,387.7157447,0.70309424,16.17384,10.824272,3.917746242
21/12/2004,387.8577544,1.1907257,10.697724,8.737499,7.432089374
22/12/2004,388.0007379,1.3893868,12.173602,314.03036,11.51493567
23/12/2004,388.1447251,1.048293,8.044964,6.953158,4.33197116
24/12/2004,388.2897464,0.86232865,11.640147,9.869553,4.241311554
25/12/2004,388.4358328,0.8208017,16.652308,6.1819596,5.49726926
26/12/2004,388.5821857,0.8322574,15.424828,8.426133,5.235181473
27/12/2004,388.7288623,0.94528705,17.076168,11.680014,7.476768182
28/12/2004,388.8759206,1.1266692,15.23915,8.018539,9.478719424
29/12/2004,389.0234186,1.9669455,10.891707,17.156073,20.6479378
30/12/2004,389.1714147,2.5172014,9.092112,17.863348,28.22908401
31/12/2004,389.3199678,1.9380199,8.5346,33.161533,15.7070894
1/01/2005,389.4691371,1.4382645,8.051169,30.840376,8.16079644
2/01/2005,389.6189821,0.79225785,8.36706,29.077343,2.573369003
3/01/2005,389.7695629,0.6378921,11.955943,41.857105,2.383824962
4/01/2005,389.9209397,0.67187744,11.218577,49.51479,2.481498236
5/01/2005,390.0686453,0.95120585,9.669097,155.94843,4.286778286
6/01/2005,390.212605,0.86461973,6.447751,74.71277,2.361862554
7/01/2005,390.3527432,0.9327812,8.277324,27.279255,3.528950803
8/01/2005,390.4889841,1.0264317,9.997876,15.84806,5.161357465
9/01/2005,390.6212514,0.94958293,11.521199,10.28677,5.090489618
10/01/2005,390.7494684,0.88848585,12.0663,13.102125,4.66735925
11/01/2005,390.8735579,0.98557293,8.628537,21.855434,4.106868327
12/01/2005,390.9934421,0.84925,7.8075438,30.805323,2.759190083
13/01/2005,391.1090431,0.7736423,8.2820015,32.10921,2.428912107
14/01/2005,391.2202821,0.80963236,8.511021,16.953993,2.7337164
15/01/2005,391.3270802,0.8814215,8.7323065,8.749872,3.32423969
16/01/2005,391.4293579,0.80132693,8.556557,7.607508,2.692245156
17/01/2005,391.5270353,0.88686293,10.007232,36.44978,3.856763893
18/01/2005,391.620032,0.92027545,10.459446,61.34327,4.340506744
19/01/2005,391.7082672,0.7730695,8.68677,59.934902,2.543849896
20/01/2005,391.7916595,0.99387836,12.88672,9.041992,6.237419329
21/01/2005,391.8701272,0.9420413,9.082183,12.656728,3.949355375
22/01/2005,391.9435881,1.1200821,11.181728,12.064238,6.873923861
23/01/2005,392.0119595,1.3060465,9.358552,17.956827,7.822075746
24/01/2005,392.0751584,1.5166407,10.111288,45.997658,11.39640759
25/01/2005,392.1331012,1.6151597,10.402072,52.440807,13.29679201
26/01/2005,392.1857038,1.8995478,12.254842,55.645885,21.66727271
27/01/2005,392.2328819,2.0411212,4.3490653,52.222233,8.878295497
28/01/2005,392.2745504,2.3509982,7.5400534,50.442017,20.42091017
29/01/2005,392.313689,3.1224449,0,54.311752,0
30/01/2005,392.3503041,2.8691783,1.7163519,61.28828,6.923369177
31/01/2005,392.3844018,1.9761101,11.600434,65.91066,22.19691369
1/02/2005,392.4159886,1.4714861,13.292634,67.980934,14.10325814
2/02/2005,392.445071,1.3905324,9.923986,65.67215,9.402523945
3/02/2005,392.4716557,1.376881,10.237587,59.064728,9.510131005
4/02/2005,392.4957492,1.5138721,11.930168,66.12649,13.39741498
5/02/2005,392.5173586,2.0037947,14.577965,59.339664,28.68133951
6/02/2005,392.5364906,1.8675672,11.8447275,56.92228,20.24294194
7/02/2005,392.5531523,1.9942483,10.914333,47.907784,21.2692287
8/02/2005,392.5673508,1.8657534,10.217635,55.17437,17.42829683
9/02/2005,392.5790933,1.4987888,10.82326,59.25031,11.91338151
10/02/2005,392.5883872,1.166955,11.290939,53.381092,7.534151682
11/02/2005,392.5952398,1.3324901,8.048018,56.712643,7.0018532
12/02/2005,392.5996588,1.1355473,9.615541,53.917908,6.075475335
13/02/2005,392.6016516,0.9844274,9.361702,19.229786,4.445476091
14/02/2005,392.6012261,0.94690996,8.915503,15.290625,3.917051665
15/02/2005,392.59839,0.7215189,10.539731,36.989346,2.688568032
16/02/2005,392.5931513,0.6640494,10.258112,42.679855,2.216482434
17/02/2005,392.5855179,0.9648573,10.702211,50.030983,4.881977383
18/02/2005,392.5754982,1.2702475,11.492751,54.838943,9.086503018
19/02/2005,392.5631001,1.8662307,13.281846,55.976498,22.6665373
20/02/2005,392.5472671,1.5771649,10.798248,58.51279,13.16144533
21/02/2005,392.5280402,1.8206943,11.510221,60.814014,18.6962199
22/02/2005,392.5054602,1.4580256,12.765958,60.25864,13.29779979
23/02/2005,392.4795679,0.857269,11.448073,42.361614,4.122519407
24/02/2005,392.4504041,0.7771745,9.627189,23.944956,2.849263816
25/02/2005,392.4180093,0.78624356,9.96475,29.08078,3.018399289
26/02/2005,392.3824241,0.82853425,12.055226,33.442657,4.055014099
27/02/2005,392.3436889,0.93516785,11.3217745,35.94802,4.851652829
28/02/2005,392.3018439,0.86099213,10.137922,38.83967,3.682505372
1/03/2005,392.2569294,0.8744526,7.693178,35.92396,2.882533795
2/03/2005,392.2089855,0.76724625,8.252312,10.512218,2.380352461
3/03/2005,392.1580522,0.5852914,12.987053,7.824709,2.179972317
4/03/2005,392.1041695,0.55035144,11.528836,17.837229,1.711046277
5/03/2005,392.0473771,1.1324925,14.737008,44.618847,9.261387773
6/03/2005,391.9877148,1.2727294,12.495125,48.60956,9.917651376
7/03/2005,391.9252221,0.98385465,10.3398285,51.95623,4.904235318
8/03/2005,391.8654336,0.96753025,10.547463,50.125835,4.838081667
9/03/2005,391.8082205,0.9931146,10.534576,49.044647,5.091102887
10/03/2005,391.7525277,0.9449052,10.332765,48.706474,4.520527445
11/03/2005,391.6982003,0.942805,10.217443,51.228333,4.450225908
12/03/2005,391.6450847,1.3612248,13.059032,62.6719,11.85678028
13/03/2005,391.5930278,1.2919178,8.940323,65.01849,7.311711608
14/03/2005,391.5418771,1.1989356,10.0390215,65.00337,7.070972955
15/03/2005,391.4914811,1.0072434,10.474625,59.003555,5.20719
16/03/2005,391.441689,1.8176394,12.75097,59.714954,20.64214195
17/03/2005,391.3923508,1.9598812,13.9080925,56.289238,26.17719719
18/03/2005,391.343317,1.2222289,12.891302,56.043858,9.436217872
19/03/2005,391.2944393,0.753213,11.57991,52.54597,3.219117865
20/03/2005,391.2455698,0.63521916,11.867543,21.952349,2.346410926
21/03/2005,391.1965614,0.63512367,11.555184,12.628547,2.283965515
22/03/2005,391.147268,0.6706364,13.165476,22.441738,2.901395208
23/03/2005,391.097544,0.722569,13.3440895,20.147388,3.413844041
24/03/2005,391.0472447,1.1543537,10.892567,23.172382,7.112202584
25/03/2005,390.9962261,1.5219866,7.3963795,24.683163,8.395313607
26/03/2005,390.9443449,0.92428493,6.820157,17.97951,2.854974257
27/03/2005,390.8914587,0.6764597,5.795062,34.1843,1.299385524
28/03/2005,390.8374257,0.58634144,6.829131,50.49563,1.150436633
29/03/2005,390.7821051,0.8226155,9.741077,7.0383887,3.229957687
30/03/2005,390.7253566,0.84543145,6.384936,3.955657,2.236193741
31/03/2005,390.6670408,0.66643596,10.623167,4.9385567,2.311888767
1/04/2005,390.607019,0.60400236,11.279961,12.765327,2.016419781
2/04/2005,390.5451533,0.6073436,7.2005825,32.566982,1.301465408
3/04/2005,390.4856925,0.552929,9.009916,42.71972,1.349756908
4/04/2005,390.428632,0.5693488,9.386045,41.32304,1.49085543
5/04/2005,390.3739685,0.8382716,8.63942,46.98262,2.974747945
6/04/2005,390.3217006,1.0568848,8.028639,49.94644,4.394336544
7/04/2005,390.2718281,0.92017996,8.40391,49.360825,3.486767702
8/04/2005,390.2243527,1.0541164,3.425353,45.88837,1.864998792
9/04/2005,390.1718466,1.1390795,9.105667,41.868103,5.789164839
10/04/2005,390.1145417,1.1812747,9.131156,43.802284,6.243435761
11/04/2005,390.0526701,1.5768785,9.76943,53.970833,11.90314623
12/04/2005,389.9864639,1.7250391,10.990131,62.71864,16.02495563
13/04/2005,389.9161556,1.7084283,10.421451,61.45187,14.90451281
14/04/2005,389.8419776,1.4237539,11.714896,62.421707,11.63601764
15/04/2005,389.7641626,1.1073854,11.243302,62.847862,6.755967364
16/04/2005,389.6829436,1.0117302,12.024296,63.370243,6.030942201
17/04/2005,389.5985535,1.0600351,15.167647,59.673027,8.351313453
18/04/2005,389.5112255,0.851923,13.465806,58.32927,4.788826692
19/04/2005,389.417896,0.6377967,12.180571,53.51375,2.427885846
20/04/2005,389.3186992,0.55054235,11.477095,46.959248,1.704549121
21/04/2005,389.2137695,0.52810824,9.345664,36.732277,1.277180063
22/04/2005,389.1032403,0.4905908,10.668512,37.14056,1.258168273
23/04/2005,388.987245,0.5577977,10.568466,24.348427,1.611244593
24/04/2005,388.8659164,0.4799943,10.942304,25.235096,1.235313013
25/04/2005,388.7399164,0.43140298,10.880539,43.972057,0.992230954
26/04/2005,388.609361,0.60352504,9.910431,43.633884,1.768801953
27/04/2005,388.4743654,0.43980384,10.565984,45.060123,1.00143799
28/04/2005,388.3350447,0.34033006,11.577045,40.975243,0.657043952
29/04/2005,388.1915138,0.337848,10.844453,38.93521,0.606521828
30/04/2005,388.043887,0.49125907,8.119712,27.64286,0.960191526
1/05/2005,387.8922784,0.6223315,10.367704,151.25937,1.967533961
2/05/2005,387.7368017,0.5917829,9.102039,33.519638,1.561922912
3/05/2005,387.5775704,1.1185547,8.907102,24.840563,5.460682922
4/05/2005,387.4146976,1.9384971,3.4886458,52.312275,6.4236707
5/05/2005,387.248296,2.547941,6.7095146,61.858776,21.34351368
6/05/2005,387.0784781,2.0362525,7.0429707,61.455307,14.30919568
7/05/2005,386.905356,1.4817961,9.604754,64.696815,10.33378023
8/05/2005,386.7290413,0.8001814,8.717319,65.81237,2.734991135
9/05/2005,386.5496457,0.5003282,7.9190464,62.69321,0.971357127
10/05/2005,386.3672801,0.4532643,8.766865,57.632305,0.88255835
11/05/2005,386.1820553,0.43331224,8.441618,56.026672,0.776647037
12/05/2005,385.9940819,0.75817716,9.68208,58.291466,2.727131886
13/05/2005,385.8034698,0.8165058,11.137433,65.71064,3.638310272
14/05/2005,385.610329,0.7619957,11.688167,60.86213,3.325427848
15/05/2005,385.4147687,1.1174091,7.2984333,126.51435,4.465294746
16/05/2005,385.2168983,1.4462835,7.9391894,26.827671,8.13727711
17/05/2005,385.0168263,1.0695815,9.309101,53.913094,5.218330572
18/05/2005,384.8146614,0.92027545,7.983198,51.476463,3.312902496
19/05/2005,384.6105116,0.9808952,8.938604,44.061413,4.214159763
20/05/2005,384.4044848,0.99330556,11.631651,49.938194,5.623454375
21/05/2005,384.1966883,0.6067708,10.627654,37.543343,1.917268038
22/05/2005,383.9872294,1.9598812,5.1312037,16.085192,9.657724886
23/05/2005,383.7762148,1.3469052,8.822711,50.31829,7.842819009
24/05/2005,383.563751,0.8544051,8.491355,59.169205,3.037391281
25/05/2005,383.3499441,0.70805836,8.322574,56.942215,2.044522315
26/05/2005,383.1349,1.1370747,9.181274,53.280052,5.81670477
27/05/2005,382.9187242,2.0043676,9.0202265,31.936687,17.75694587
28/05/2005,382.7015217,1.2811303,9.091061,54.44235,7.311344664
29/05/2005,382.4833974,1.6903856,8.458992,110.42915,11.84366904
30/05/2005,382.2644558,1.1718237,9.970955,15.1174135,6.708993806
31/05/2005,382.044801,0.8213745,10.754048,191.15205,3.555089039
1/06/2005,381.8245369,0.7808976,7.774227,307.3652,2.32295862
2/06/2005,381.603767,0.7100631,8.458897,260.08838,2.089795093
3/06/2005,381.3825944,0.43999475,7.950454,173.13405,0.75419387
4/06/2005,381.1638313,0.33689335,12.893116,147.12225,0.71703251
5/06/2005,380.9474974,0.26500878,13.981409,36.961163,0.48113566
6/06/2005,380.7336125,0.27655995,13.232968,22.080883,0.495943175
7/06/2005,380.5221966,0.32438755,12.054749,16.527842,0.621559355
8/06/2005,380.3132698,0.2665362,10.833093,17.61453,0.37710384
9/06/2005,380.1068525,0.25956732,10.319304,27.483395,0.340679901
10/06/2005,379.9029653,0.26835003,9.744514,37.100693,0.343842504
11/06/2005,379.7016287,0.5555065,9.624516,22.057512,1.455302478
12/06/2005,379.5028637,1.3480507,11.845968,18.8923,10.54821778
13/06/2005,379.3066913,2.2497106,12.610351,28.787971,31.27350546
14/06/2005,379.1131328,2.4637415,12.08482,51.040688,35.94401146
15/06/2005,378.9222094,3.2312741,9.766375,57.54845,49.96628664
16/06/2005,378.7339428,2.4621186,2.774573,59.409775,8.241574216
17/06/2005,378.5483547,1.7897639,0,61.99281,0
18/06/2005,378.3654671,1.7427955,8.024153,45.40723,11.94230451
19/06/2005,378.1853019,1.0518252,8.133937,60.152794,4.409445991
20/06/2005,378.0078815,0.8851446,7.4434433,61.941944,2.857580101
21/06/2005,377.8332282,1.9221728,7.557619,22.804653,13.68251488
22/06/2005,377.6613648,1.4229902,8.517225,9.994649,8.450803792
23/06/2005,377.4923139,0.6688226,7.5334663,17.701136,1.65124992
24/06/2005,377.3260985,0.9651436,6.3869405,90.41786,2.915229974
25/06/2005,377.1627418,1.1006074,7.9038677,138.7566,4.691379861
26/06/2005,377.0022671,0.53020847,10.033484,46.349575,1.382105404
27/06/2005,376.8446978,0.3320247,10.28656,52.551468,0.555657307
28/06/2005,376.6887756,0.35827735,9.944989,50.56161,0.625516966
29/06/2005,376.5345635,0.42586604,10.773141,207.30391,0.957380203
30/06/2005,376.3791525,0.20944858,9.354447,50.969204,0.201080075
1/07/2005,376.2225162,0.22520018,8.184055,18.917044,0.203377117
2/07/2005,376.0646277,0.42691615,9.114259,76.23317,0.813959159
3/07/2005,375.9054595,0.6752187,7.298338,23.557981,1.630455595
4/07/2005,375.7449833,1.5884297,6.6213055,50.672962,8.186074708
5/07/2005,375.5831705,2.1942458,0,49.753986,0
6/07/2005,375.4199917,2.361022,5.4749703,17.341656,14.95470723
7/07/2005,375.2554169,2.2210712,10.68665,36.319874,25.83227335
8/07/2005,375.0894155,1.6290975,8.597511,48.763523,11.18054502
9/07/2005,374.9219564,0.85660076,8.949678,44.246307,3.217810029
10/07/2005,374.7530079,0.5320223,9.780122,50.573296,1.356438241
11/07/2005,374.5825374,1.551867,7.504445,26.98026,8.855715486
12/07/2005,374.4105122,1.1742103,10.511856,9.319679,7.101780649
13/07/2005,374.2368985,0.5113065,8.88314,30.447905,1.13795533
14/07/2005,374.0616622,1.2629921,5.128149,270.0686,4.008279369
15/07/2005,373.8847685,1.21631,7.818618,95.04505,5.667801473
16/07/2005,373.7061821,1.2180284,6.7561007,23.764872,4.911419422
17/07/2005,373.525867,1.1945442,8.928103,16.46598,6.242516801
18/07/2005,373.3437865,0.81860596,9.046957,56.27068,2.970628961
19/07/2005,373.1599035,0.70796293,10.720063,55.625954,2.632779293
20/07/2005,372.9741802,0.5576067,10.520351,58.768482,1.602810861
21/07/2005,372.7865782,0.42662975,10.4503765,62.324795,0.932030856
22/07/2005,372.5970584,0.36734647,11.261346,60.545265,0.744625876
23/07/2005,372.4055813,0.39875418,11.263923,60.41467,0.877599264
24/07/2005,372.2227908,0.3293517,10.636532,58.41588,0.565348117
25/07/2005,372.0489668,0.34071195,10.343648,55.70156,0.588361905
26/07/2005,371.8843907,0.54576916,10.82622,43.117004,1.580123058
27/07/2005,371.7293451,0.85851,10.64226,36.244953,3.843444918
28/07/2005,371.5841143,1.2200332,9.064236,45.425102,6.611052143
29/07/2005,371.4489834,0.83053905,10.090858,48.744278,3.410706025
30/07/2005,371.3260414,0.68276036,9.572105,54.678795,2.186452925
31/07/2005,371.2155213,0.72447824,8.115512,57.767025,2.087193415
1/08/2005,371.1058607,0.59111464,7.6779037,57.592438,1.314565323
2/08/2005,370.9969415,0.46987507,8.443527,54.021694,0.913450007
3/08/2005,370.8886454,0.5440508,7.961528,62.992203,1.154705976
4/08/2005,370.7808533,0.47493467,7.190845,63.327625,0.794774191
5/08/2005,370.6734459,0.40066347,7.0494623,44.98314,0.554512791
6/08/2005,370.5663031,0.9070059,9.600744,57.958794,3.87009115
7/08/2005,370.4593047,1.4416057,9.067673,47.19157,9.233894574
8/08/2005,370.3523298,1.3778356,12.647391,56.973145,11.76499721
9/08/2005,370.2479406,1.0656675,13.555447,57.593815,7.543160797
10/08/2005,370.1460959,0.78643453,13.505137,57.213028,4.092797164
11/08/2005,370.0467545,0.6861971,11.338576,57.646053,2.61608802
12/08/2005,369.9498754,0.80371356,6.464267,165.23648,2.04605808
13/08/2005,369.8554173,0.59378767,6.4124293,58.850277,1.107850149
14/08/2005,369.7633392,0.42376584,11.529886,57.450848,1.014548898
15/08/2005,369.6735999,0.5018556,8.819752,30.584686,1.088453807
16/08/2005,369.5861584,0.43684444,7.453276,11.279293,0.696942436
17/08/2005,369.5009737,0.3584683,5.6847053,15.078923,0.357936138
18/08/2005,369.4180046,0.68743813,5.5811267,4.375623,1.292365026
19/08/2005,369.3372102,1.0073388,6.9579124,18.539694,3.459602171
20/08/2005,369.2585495,1.0515387,7.632081,36.046997,4.135133856
21/08/2005,369.1819814,1.8166848,11.452274,38.546177,18.52025556
22/08/2005,369.107465,2.1478503,9.937543,50.163643,22.46379455
23/08/2005,369.0349594,2.2770135,4.3033376,59.019363,10.93283287
24/08/2005,368.9644235,1.8451331,11.155952,63.36062,18.61050323
25/08/2005,368.8971874,1.4294817,11.447597,65.33054,11.46219024
26/08/2005,368.8332512,1.2436129,11.586687,66.90868,8.78063232
27/08/2005,368.7726155,1.0913473,4.294364,67.67438,2.506229803
28/08/2005,368.7152811,0.84562236,8.806195,69.626434,3.085583434
29/08/2005,368.661249,0.61431247,9.523801,69.37349,1.761104208
30/08/2005,368.6105206,0.6991802,9.027196,66.627556,2.162355993
31/08/2005,368.5580823,0.7697283,8.606198,61.77973,2.498517076
1/09/2005,368.5040895,0.69326144,8.593215,59.908783,2.023698677
2/09/2005,368.4486966,0.6154581,8.523622,59.900536,1.582039218
3/09/2005,368.3920575,0.542237,8.160093,56.628784,1.175626822
4/09/2005,368.3343255,0.58214104,9.142135,46.63826,1.518099178
5/09/2005,368.2756531,0.8581282,10.540686,52.92813,3.803376374
6/09/2005,368.2161922,1.2117279,8.646961,37.610703,6.221137432
7/09/2005,368.1560939,1.3402227,10.199974,47.330414,8.977369151
8/09/2005,368.1004096,1.335545,4.984857,57.35393,4.356782061
9/09/2005,368.0491393,1.8150619,0,54.264328,0
10/09/2005,368.0022831,2.2452238,3.939428,48.229458,9.730799448
11/09/2005,367.9598415,1.520841,7.9783297,59.527996,9.042232786
12/09/2005,367.9218154,1.0977435,8.7357435,62.674652,5.158194359
13/09/2005,367.8882056,0.9217074,8.580041,60.481342,3.571672185
14/09/2005,367.8590134,0.98356825,8.620708,57.59519,4.086467198
15/09/2005,367.8342403,0.9681985,9.49478,60.50471,4.361238098
16/09/2005,367.813888,1.1878617,9.602463,56.5683,6.63911944
17/09/2005,367.7979585,1.560936,8.362383,38.357845,9.98381048
18/09/2005,367.7864538,3.121204,7.4097447,181.46396,35.37069835
19/09/2005,367.7793766,1.4258541,9.69745,182.11006,9.660593465
20/09/2005,367.7767295,0.51312035,8.528299,153.69394,1.100264184
21/09/2005,367.7785153,0.39694038,10.992709,45.381798,0.848694473
22/09/2005,367.7847374,0.5495877,9.895538,124.95615,1.464567862
23/09/2005,367.7953991,0.43732175,10.362263,56.001244,0.971075161
24/09/2005,367.8105041,0.4128829,11.179438,57.581444,0.93383435
25/09/2005,367.8300563,0.43760815,11.215427,55.35239,1.0524045
26/09/2005,367.8540598,0.4332168,10.911851,51.723907,1.003471604
27/09/2005,367.8825191,0.7486307,10.512047,203.21423,2.886812915
28/09/2005,367.9154388,0.7702056,7.2777176,203.24722,2.115459053
29/09/2005,367.9528238,0.7483443,10.274245,47.553112,2.819349445
30/09/2005,367.9946793,0.8788439,8.223482,38.46988,3.11225599
1/10/2005,368.0410105,0.9543562,8.793499,17.33272,3.924449971
2/10/2005,368.0918232,1.141657,8.652498,16.839895,5.525974485
3/10/2005,368.1471232,0.9691531,9.636926,40.81853,4.435263053
4/10/2005,368.2076943,1.1392704,10.031575,50.292862,6.379972875
5/10/2005,368.2735663,1.0946887,9.952053,57.428852,5.8437285
6/10/2005,368.3447691,1.0054295,8.932304,161.44167,4.424485972
7/10/2005,368.4213334,1.2525865,8.669682,226.0237,6.665223264
8/10/2005,368.5032899,1.3078603,7.2392454,355.22348,6.067532243
9/10/2005,368.5906699,0.8056229,8.633692,355.61597,2.745719934
10/10/2005,368.6835051,1.0518252,7.017482,267.35153,3.804210418
11/10/2005,368.7818275,0.700994,6.729371,317.29318,1.620313885
12/10/2005,368.8811969,0.67178196,7.0339975,40.580025,1.555446091
13/10/2005,368.9815118,0.60342956,8.296321,23.753874,1.480249044
14/10/2005,369.0826704,0.54109144,5.072111,43.98993,0.72765607
15/10/2005,369.1845701,0.6264364,6.7732844,63.997097,1.302414917
16/10/2005,369.2871083,0.76800996,8.925716,62.54612,2.579721652
17/10/2005,369.3901817,1.0184127,10.000931,64.208115,5.082578839
18/10/2005,369.4976618,1.4079068,11.651604,65.39446,11.31695552
19/10/2005,369.6093229,1.4386463,9.282562,66.76572,9.413952548
20/10/2005,369.7249398,1.9557762,8.105011,42.85925,15.19105732
21/10/2005,369.8442875,1.5218911,9.633585,57.26114,10.93329757
22/10/2005,369.9671412,1.2814167,9.81258,64.81023,7.895143895
23/10/2005,370.0932767,0.74080265,9.132015,58.72243,2.455657255
24/10/2005,370.2224698,0.60734355,9.018031,5.862345,1.629958891
25/10/2005,370.354497,0.6519254,10.388039,8.800048,2.163343364
26/10/2005,370.4844398,0.7854799,7.409172,28.981115,2.239937544
27/10/2005,370.6122188,0.9064331,8.392454,47.27199,3.378753915
28/10/2005,370.7377539,1.0151669,9.099175,38.36953,4.594867534
29/10/2005,370.8609646,1.1392704,9.448383,40.437744,6.009069089
30/10/2005,370.9817695,1.0790325,9.461367,59.27643,5.397827731
31/10/2005,371.1000869,0.87235236,9.349292,60.850445,3.486251264
1/11/2005,371.2158346,0.75703156,9.376404,59.517,2.633057614
2/11/2005,371.3289297,0.5849095,9.075023,62.239563,1.521322067
3/11/2005,371.4392887,0.5854823,9.719407,58.99187,1.632538339
4/11/2005,371.5468277,0.6322597,10.551187,57.545013,2.066752169
5/11/2005,371.6536143,0.579468,9.710338,60.861443,1.597678324
6/11/2005,371.7596281,0.33107004,9.010489,52.63876,0.483931847
7/11/2005,371.8648485,0.6642403,6.792473,53.889725,1.468501664
8/11/2005,371.9692547,0.6562213,6.571282,48.735344,1.386586063
9/11/2005,372.0728256,0.67550504,6.915717,52.67244,1.546288338
10/11/2005,372.1755402,0.7253374,6.7829266,28.374878,1.748611539
11/11/2005,372.2773771,1.1934941,8.743857,26.515617,6.102948136
12/11/2005,372.3783149,1.5479529,9.888283,36.87387,11.6100062
13/11/2005,372.4783318,1.1007984,9.439792,45.39211,5.60498022
14/11/2005,372.5774062,0.78299785,8.790062,51.94386,2.640639756
